state,room_id,name,city,person_cap,bedrooms,bathrooms,amenities,reviews,prop_type,guests,star,avg_rating,min_nights,max_nights,price 
Colorado,12701197,Little Red Treehouse,Lyons,2,2,1.0,"Wifi,Heating,Kitchen",287,Treehouse,2 guests,5.0,4.97,1,1125,250.0
Colorado,21448780,The Painted Studio,Winter Park,2,1,1.0,"Wifi,Heating,Kitchen",260,Entire guest suite,2 guests,5.0,4.89,1,28,80.0
Colorado,17827544,Cozy Cabin in the town of Woodland Park,Woodland Park,2,1,1.0,"Wifi,Heating,Kitchen",266,Entire cabin,2 guests,5.0,4.98,1,14,68.0
Colorado,19873257,"Adorable, central, cozy loft with deck!",Denver,3,1,1.0,"Wifi,Heating,Kitchen",229,Entire guesthouse,3 guests,5.0,4.9,1,1125,70.0
Colorado,19873257,"Adorable, central, cozy loft with deck!",Denver,3,1,1.0,"Wifi,Heating,Kitchen",229,Entire guesthouse,3 guests,5.0,4.9,1,1125,70.0
Colorado,16005520,# 2 STUDIO,Lakewood,2,1,1.0,"Wifi,Heating,Kitchen",330,Entire house,2 guests,5.0,4.78,1,7,55.0
Colorado,21448780,The Painted Studio,Winter Park,2,1,1.0,"Wifi,Heating,Kitchen",260,Entire guest suite,2 guests,5.0,4.89,1,28,80.0
Colorado,26835987,☆ Amazing Tiny House ☆ Mountain Tiny Living Dream,Fairplay,3,2,1.0,"Wifi,Heating,Kitchen",118,Tiny house,3 guests,5.0,4.88,1,1125,100.0
Colorado,10634001,Holloway Cabin on Creek &amp; Private Hot-Springs,Buena Vista,6,3,1.0,"Hot tub,Heating,Kitchen",247,Entire cabin,6 guests,5.0,4.98,1,1125,350.0
Colorado,13378840,Creekside Cabin,Glenwood Springs,4,3,1.0,"Wifi,Heating,Kitchen",112,Entire cabin,4 guests,5.0,4.93,2,14,105.0
Colorado,29633448,Cute &amp; Cozy Private Studio with Hot Tub!,Boulder,2,1,1.0,"Hot tub,Wifi,Heating,Kitchen",76,Entire house,2 guests,5.0,4.76,2,1125,59.0
Colorado,25136485,2 BR Hideaway Cabin w/ Hot Tub in the Aspens,Fairplay,5,2,1.0,"Hot tub,Wifi,Heating,Kitchen",107,Entire cabin,5 guests,5.0,4.93,2,14,129.0
Colorado,20302789,Creekside Glamping Teepee on Colorado Horse Ranch,Hudson,2,1,1.0,,159,Tipi,2 guests,5.0,4.91,1,7,95.0
Colorado,15803672,Farm Cottage,Boulder,2,1,1.0,"Wifi,Heating,Kitchen",245,Entire cottage,2 guests,4.5,4.66,1,1125,43.0
Colorado,9712985,Cozy Austrian Style Apartment,Tabernash,2,1,1.0,"Wifi,Heating,Kitchen",227,Entire apartment,2 guests,5.0,4.96,2,1125,47.0
Colorado,19436429,✸ The Hip Bungalow ✸ Near LoDo &amp; Mtn Access ✸,Denver,6,2,1.0,"Wifi,Heating,Kitchen",165,Entire bungalow,6 guests,5.0,4.96,1,1125,69.0
Colorado,19346563,Colorado River cliffside sanctuary,Clifton,4,2,1.0,"Wifi,Heating,Kitchen",193,Camper/RV,4 guests,5.0,4.88,1,364,45.0
Colorado,7280883,"Queen bed, no smoking, free wifi, free parking,",Colorado Springs,2,1,1.0,"Wifi,Heating",211,Private room in house,2 guests,5.0,4.89,1,1125,53.0
Colorado,21022589,"Breathtaking view @ 10,300ft 3bed/2bath",Breckenridge,9,6,2.0,"Hot tub,Wifi,Heating,Kitchen",140,Entire house,9 guests,5.0,4.94,2,1125,200.0
Colorado,6094610,Breck Condo - Million Dollar View,Breckenridge,4,1,1.0,"Wifi,Heating,Kitchen",400,Entire apartment,4 guests,5.0,4.89,1,1125,127.0
Colorado,4993745,Hip and Cozy In-town King Studio,Breckenridge,3,2,1.0,"Hot tub,Wifi,Heating,Kitchen",361,Entire condominium,3 guests,5.0,4.9,2,1125,143.0
Colorado,30592750,"3BR CABIN CHALET,  BIG DECK, MTN VIEWS, WILDLIFE",Estes Park,8,5,3.5,"Wifi,Heating,Kitchen",84,Entire house,8 guests,5.0,4.92,1,28,79.0
Colorado,3760606,Discover the Old West in a Historic Highlands Carriage House,Denver,2,2,1.0,"Hot tub,Wifi,Heating,Kitchen",267,Entire guesthouse,2 guests,5.0,4.93,2,1125,75.0
Colorado,19534111,"The Hideaway: Whole Home w/ Private Patio, Firepit",Englewood,5,2,1.0,"Wifi,Heating,Kitchen",163,Entire house,5 guests,5.0,4.88,1,1125,71.0
Colorado,18891531,★  Historic Hideaway in Walkable Prime Location ★,Denver,3,2,1.0,"Wifi,Heating,Kitchen",253,Entire guesthouse,3 guests,5.0,4.96,1,30,85.0
Colorado,2679636,Beautiful Estes Park Studio - WorldMark by Wyndham,Estes Park,2,1,1.0,"Hot tub,Wifi,Heating,Kitchen",101,Entire serviced apartment,2 guests,4.5,4.67,1,30,69.0
Colorado,12068403,Loft in BallPark - Walk EVERYWHERE Downtown!,Denver,3,1,1.0,"Wifi,Heating,Kitchen",450,Entire condominium,3 guests,5.0,4.8,30,365,80.0
Colorado,4862957,Mountain Cabin Getaway!,Bailey,4,2,1.0,"Wifi,Heating,Kitchen",171,Entire cabin,4 guests,5.0,4.9,2,27,75.0
Colorado,16242185,Stylish 2 Bedroom. Free bus to town/skiing.,Breckenridge,4,3,1.0,"Wifi,Heating,Kitchen",234,Entire apartment,4 guests,5.0,4.92,2,1125,96.0
Colorado,21443968,Relaxing stay in the mountains,Estes Park,2,1,1.0,"Wifi,Heating,Kitchen",169,Entire guest suite,2 guests,5.0,4.96,2,10,69.0
Colorado,4545539,Updated Downtown Apartment in Baker with Off-Street Parking,Denver,2,1,1.0,"Wifi,Heating,Kitchen",293,Entire house,2 guests,5.0,4.82,2,120,55.0
Colorado,7493558,Lake Dillon Mountain Retreat *King Bed*,Dillon,4,2,1.0,"Hot tub,Wifi,Heating,Kitchen",232,Entire condominium,4 guests,4.5,4.69,1,1125,65.0
Colorado,9201317,Private Space in Trendy Hood,Denver,2,1,1.0,"Wifi,Heating,Kitchen",382,Private room in townhouse,2 guests,5.0,4.9,1,1125,30.0
Colorado,29075191,"Cozy cottage, walk to Garden of the Gods",Colorado Springs,2,0,1.0,"Wifi,Heating,Kitchen",146,Tiny house,2 guests,5.0,4.97,1,1125,79.0
Colorado,8248218,Close to Light Rail - 20 min to Red Rocks,Denver,5,3,1.0,"Wifi,Heating,Kitchen",232,Entire apartment,5 guests,4.5,4.66,2,1125,49.0
Colorado,17716894,COLORADO RIVER SANCTUARY,Clifton,4,2,1.0,"Wifi,Heating,Kitchen",230,Camper/RV,4 guests,5.0,4.81,1,30,45.0
Colorado,23237377,Cabin on the river,Gypsum,4,1,1.0,"Wifi,Heating",255,Entire apartment,4 guests,5.0,4.89,1,1125,74.0
Colorado,21305207,Winter Wonderland - 1 Bedroom Condo,Dillon,4,2,1.0,"Wifi,Heating,Kitchen",173,Entire condominium,4 guests,5.0,4.91,1,7,60.0
Colorado,18121409,"Ski-In, Downtown, Mountain Chic on the River",Breckenridge,4,1,1.0,"Hot tub,Wifi,Heating,Kitchen",178,Entire condominium,4 guests,5.0,4.9,2,31,95.0
Colorado,13880520,Creeksong Cabin - Mountain Retreat near wilderness,Jamestown,2,1,1.0,"Wifi,Heating,Kitchen",204,Entire cabin,2 guests,5.0,4.95,1,1125,65.0
Colorado,18617032,"Mountain porch view, hot tub, fireplace, ski bus",Fraser,4,2,1.0,"Hot tub,Wifi,Heating,Kitchen",193,Entire apartment,4 guests,5.0,4.81,1,1125,51.0
Colorado,22889415,Take in City Views from Modern Home in Historic Neighborhood,Denver,10,5,4.0,"Wifi,Heating,Kitchen",141,Entire house,10 guests,5.0,4.99,3,25,200.0
Colorado,15311604,Marriott Breckenridge Luxury Studio sleeps 4,Breckenridge,4,2,1.0,"Hot tub,Wifi,Heating",148,Entire condominium,4 guests,5.0,4.95,1,7,149.0
Colorado,20772970,Mid-Century Brick Home in Ruby Hill,Denver,5,2,1.0,"Wifi,Heating,Kitchen",162,Entire apartment,5 guests,5.0,4.85,1,70,75.0
Colorado,16321163,Moose Haven Cabin @ 22 West,Walden,5,3,1.0,"Heating,Kitchen",300,Entire cabin,5 guests,5.0,4.96,1,1125,99.0
Colorado,21811514,Find Relaxation in Our Elegant Home with Private Lawn,Denver,6,2,1.0,"Wifi,Heating,Kitchen",215,Entire townhouse,6 guests,5.0,4.97,1,14,56.0
Colorado,11948380,Mountain Spa Retreat - Year round sunshine,Boulder,4,2,1.0,"Wifi,Heating",306,Entire apartment,4 guests,4.5,4.65,1,1125,119.0
Colorado,561971,Lovely Mountain Cabin Retreat,Evergreen,2,1,0.5,"Wifi,Heating",266,Entire cabin,2 guests,4.5,4.63,31,1125,35.0
Colorado,18630476,The Nest near Old Town &amp; Breweries,Fort Collins,2,1,1.0,"Wifi,Heating,Kitchen",361,Tiny house,2 guests,5.0,4.91,1,14,60.0
Colorado,14042742,Cozy cabin with amazing views,Salida,4,3,1.0,"Heating,Kitchen",311,Entire cabin,4 guests,5.0,4.97,1,31,135.0
Colorado,12068403,Loft in BallPark - Walk EVERYWHERE Downtown!,Denver,3,1,1.0,"Wifi,Heating,Kitchen",450,Entire condominium,3 guests,5.0,4.8,30,365,90.0
Colorado,21305207,Winter Wonderland - 1 Bedroom Condo,Dillon,4,2,1.0,"Wifi,Heating,Kitchen",173,Entire condominium,4 guests,5.0,4.91,1,7,63.0
Colorado,8919095,"Cool, Contemporary Space! **No 11% Denver Tax**",Denver,2,1,1.5,"Wifi,Heating,Kitchen",225,Private room in house,2 guests,5.0,4.96,1,60,54.0
Colorado,4586986,"Kales Romantic, Private and Pet Friendly Cottage",Paonia,2,1,1.0,"Wifi,Heating,Kitchen",380,Entire cottage,2 guests,5.0,4.91,1,17,75.0
Colorado,1733052,Beautiful Private Basement Suite near Downtown,Denver,3,2,1.0,"Wifi,Heating,Kitchen",833,Private room in house,3 guests,5.0,4.92,1,30,79.0
Colorado,17014890,Mountain Cottage,Nederland,2,0,1.0,"Wifi,Heating,Kitchen",211,Entire guesthouse,2 guests,5.0,4.94,1,10,60.0
Colorado,12467867,Tiny Cabin Glamping! Big Mountains!,Como,4,2,0.5,Kitchen,173,Tiny house,4 guests,5.0,4.83,2,1125,121.0
Colorado,13770917,Secluded cottage getaway. NO CLEANING OR PET FEES.,Fairplay,6,3,1.0,"Wifi,Heating,Kitchen",162,Entire cabin,6 guests,5.0,4.79,2,1125,129.0
Colorado,20412704,"Salt water hot tub, cali king bed, fireplace",Leadville,6,3,1.0,"Hot tub,Wifi,Heating,Kitchen",242,Entire guest suite,6 guests,5.0,4.9,1,1125,130.0
Colorado,8941796,Denver Highlands Guest House,Denver,2,0,1.0,"Wifi,Heating",451,Entire guesthouse,2 guests,5.0,4.93,1,1125,54.0
Colorado,14503173,Creekside Paradise,Arvada,2,1,1.0,"Wifi,Heating",252,Entire house,2 guests,5.0,4.86,1,14,53.0
Colorado,10213531,"Cool In-town, Lift-side King Studio",Breckenridge,4,2,1.0,"Hot tub,Wifi,Heating,Kitchen",298,Entire condominium,4 guests,5.0,4.96,2,1125,93.0
Colorado,21080559,"City &amp; Mountains, Cozy Garden Level",Denver,4,2,1.0,"Wifi,Heating,Kitchen",342,Entire guest suite,4 guests,5.0,4.92,1,30,54.0
Colorado,18756129,Cozy Cabin Retreat,Cascade-Chipita Park,2,1,1.0,"Wifi,Heating,Kitchen",260,Entire cabin,2 guests,5.0,4.98,1,12,81.0
Colorado,3302812,The Mesa Verde Casita,Cortez,3,1,1.0,"Wifi,Heating,Kitchen",367,Entire guesthouse,3 guests,5.0,4.84,1,1125,47.0
Colorado,22336069,Boutique Studio | Walk to Bars | Couples Retreat,Denver,4,2,1.0,"Wifi,Heating,Kitchen",220,Entire guesthouse,4 guests,4.5,4.6,1,29,65.0
Colorado,13636292,Breck Studio Close to Town w/Big Kitchen,Breckenridge,4,3,1.0,"Wifi,Heating,Kitchen",276,Entire apartment,4 guests,5.0,4.85,1,1125,40.0
Colorado,7898011,"2 double beds, free wifi, peak view, no smoking",Colorado Springs,2,2,1.0,"Wifi,Heating",279,Private room in house,2 guests,5.0,4.87,1,1125,53.0
Colorado,25034978,"2922 | Luxury, hardwood, jacuzzi + walk-in shower.",Keystone,4,1,1.0,"Wifi,Heating,Kitchen",110,Entire condominium,4 guests,4.5,4.67,1,1125,84.0
Colorado,2303531,Colorado Yurt Living,Gateway,8,2,1.0,"Wifi,Heating,Kitchen",148,Yurt,8 guests,5.0,4.87,2,1125,149.0
Colorado,21626005,Marriott Streamside - Birch at Vail 1 BD,Vail,4,2,1.0,"Hot tub,Wifi,Heating,Kitchen",71,Entire resort,4 guests,5.0,5.0,1,7,98.0
Colorado,13449331,2 KING BED APT NEAR DWNTN! NEW!!!,Denver,6,2,1.0,"Wifi,Heating,Kitchen",306,Entire apartment,6 guests,5.0,4.96,2,1125,99.0
Colorado,8615208,Ski Season Special - Torrey's-1Bd,Dillon,2,1,1.5,"Hot tub,Wifi,Heating,Kitchen",222,Private room in house,2 guests,5.0,4.97,1,7,55.0
Colorado,18215545,Estes/Lyons Mountain Sunrise Beauty- Camp Solstice,Lyons,2,1,1.0,"Wifi,Heating,Kitchen",257,Private room in house,2 guests,5.0,4.89,1,14,62.0
Colorado,20600281,Solace and Rest in the Heart of the City,Colorado Springs,4,3,1.0,"Wifi,Heating,Kitchen",239,Entire house,4 guests,5.0,4.97,1,10,74.0
Colorado,4045873,Studio+Loft (1 BR): Ski-Centric and Sunny!,Silverthorne,4,2,1.0,"Hot tub,Wifi,Heating,Kitchen",279,Entire condominium,4 guests,5.0,4.77,1,1125,66.0
Colorado,15094515,Elegant &amp; Unique Loft Row Home,Denver,5,3,1.0,"Wifi,Heating,Kitchen",245,Entire loft,5 guests,5.0,4.83,30,180,75.0
Colorado,21626005,Marriott Streamside - Birch at Vail 1 BD,Vail,4,2,1.0,"Hot tub,Wifi,Heating,Kitchen",71,Entire resort,4 guests,5.0,5.0,1,7,100.0
Colorado,12990793,1885 Victorian Suite,Denver,2,2,1.0,"Hot tub,Wifi,Heating",395,Private room in house,2 guests,5.0,4.93,1,1125,74.0
Colorado,12288253,Colorful &amp; Loving 420-friendly Denver Condo,Denver,7,3,1.0,"Wifi,Heating,Kitchen",440,Entire condominium,7 guests,5.0,4.95,1,1125,108.0
Colorado,7592378,Quiet Denver Carriage House Retreat,Denver,2,0,1.0,"Hot tub,Wifi,Heating,Kitchen",346,Entire guesthouse,2 guests,5.0,4.92,2,31,79.0
Colorado,7388583,Charming forested neighborhood,Breckenridge,2,1,1.0,"Wifi,Heating,Kitchen",480,Entire guest suite,2 guests,5.0,4.88,1,30,75.0
Colorado,3913851,★Walk Downtown★ from this Modern Victorian Home,Colorado Springs,4,2,1.0,"Wifi,Heating,Kitchen",290,Entire house,4 guests,5.0,4.91,1,20,65.0
Colorado,28980356,The Painted Loft,Winter Park,2,1,1.0,"Wifi,Heating,Kitchen",122,Entire guesthouse,2 guests,5.0,4.91,1,28,76.0
Colorado,21080559,"City &amp; Mountains, Cozy Garden Level",Denver,4,2,1.0,"Wifi,Heating,Kitchen",342,Entire guest suite,4 guests,5.0,4.92,1,30,57.0
Colorado,22090373,"Private Entrance, Studio with Unbelievable View!",Loveland,3,2,1.0,"Wifi,Heating,Kitchen",219,Entire guest suite,3 guests,5.0,4.94,4,30,69.0
Colorado,24992798,☆ Catalonian Bungalow | Light Rail | Parking | BBQ,Denver,4,1,1.0,"Wifi,Heating,Kitchen",233,Entire bungalow,4 guests,5.0,4.78,1,14,95.0
Colorado,19193969,Mountain getaway in Frisco,Frisco,3,1,1.0,"Wifi,Heating",301,Private room in apartment,3 guests,5.0,4.78,1,1125,89.0
Colorado,14088207,Beautiful Tiny House Perfect for Your Getaway,Loveland,3,2,1.0,"Wifi,Heating,Kitchen",189,Tiny house,3 guests,5.0,4.81,1,1125,69.0
Colorado,13474217,3 bedrooms luxury Suite in Cap Hill,Denver,8,5,2.0,"Hot tub,Wifi,Heating,Kitchen",323,Entire apartment,8 guests,5.0,4.89,2,1125,149.0
Colorado,10237203,Cozy Central Denver Suite with Private Entrance,Denver,2,1,1.0,"Wifi,Heating",479,Entire guest suite,2 guests,5.0,4.84,1,1125,65.0
Colorado,13815789,Cozy Craftsman Bungalow near City Center,Denver,6,2,1.0,"Wifi,Heating,Kitchen",313,Entire apartment,6 guests,5.0,4.92,1,1125,59.0
Colorado,26924993,Dillon Hideaway-from-it-all :),Dillon,4,2,1.0,"Wifi,Heating,Kitchen",110,Entire condominium,4 guests,5.0,4.93,2,29,61.0
Colorado,2776088,ALPENHUT Estes Park / RMNP Cabin w Private Hot Tub,Estes Park,2,1,1.0,"Hot tub,Wifi,Heating,Kitchen",560,Entire cabin,2 guests,5.0,4.97,1,14,99.0
Colorado,25536723,Cozy-up in a Modern 1920s Nature-inspired Home,Englewood,6,3,1.0,"Wifi,Heating,Kitchen",141,Entire house,6 guests,5.0,4.92,1,365,115.0
Colorado,15537141,Holy Cross Refugio Backcountry Ski Hut / Cabin,Red Cliff,5,1,0.5,"Heating,Kitchen",82,Entire cabin,5 guests,4.5,4.72,1,30,25.0
Colorado,15600867,Spacious Alpine A-Frame - Minutes to Main Street!,Breckenridge,14,8,3.5,"Hot tub,Wifi,Heating,Kitchen",127,Entire house,14 guests,5.0,4.9,1,1125,149.0
Colorado,4866777,Cozy Ski In/Out &amp; Walk to Town!,Breckenridge,4,2,1.0,"Hot tub,Wifi,Heating,Kitchen",291,Entire apartment,4 guests,5.0,4.84,1,14,105.0
Colorado,15746223,"Cozy apartment, easy access to everything",Denver,4,2,1.0,"Wifi,Heating,Kitchen",272,Entire guest suite,4 guests,5.0,4.84,1,1125,65.0
Colorado,28961764,Charming Cottage in a Historic Neighborhood,Colorado Springs,2,1,1.0,"Wifi,Heating,Kitchen",115,Entire cottage,2 guests,5.0,4.97,1,18,65.0
Colorado,14673477,Cozy Comfortable Studio In Prime Location,Silverthorne,4,2,1.0,"Wifi,Heating,Kitchen",181,Entire apartment,4 guests,5.0,4.78,1,59,68.0
Colorado,20298792,Athenas INDOOR 420 /SMOKER FRIENDLY,Thornton,5,3,1.0,"Wifi,Heating,Kitchen",180,Entire guest suite,5 guests,5.0,4.86,1,4,56.0
Colorado,23214723,Studio Condo in the Heart of Aspen!,Aspen,4,1,1.0,"Wifi,Heating,Kitchen",89,Entire condominium,4 guests,5.0,4.8,2,14,80.0
Colorado,8721416,"Modern mountain, amazing views!",Idaho Springs,8,4,2.0,"Wifi,Heating,Kitchen",284,Entire cabin,8 guests,5.0,4.94,1,29,164.0
Colorado,9216029,The Moon Room,Dolores,2,1,1.0,"Hot tub,Wifi,Heating",356,Entire apartment,2 guests,5.0,4.91,1,1125,75.0
Colorado,3302812,The Mesa Verde Casita,Cortez,3,1,1.0,"Wifi,Heating,Kitchen",367,Entire guesthouse,3 guests,5.0,4.84,1,1125,51.0
Colorado,20621573,Authentic mountain escape with private hot tub,Golden,2,1,1.0,"Hot tub,Wifi,Heating",213,Entire apartment,2 guests,5.0,4.94,2,30,84.0
Colorado,4288813,Historic &amp; Fresh Home in RiNo,Denver,4,2,1.0,"Wifi,Heating,Kitchen",388,Entire townhouse,4 guests,5.0,4.82,1,1124,68.0
Colorado,4974541,Cozy modern 1BR mtns/city access.,Lakewood,2,1,1.0,"Wifi,Heating,Kitchen",484,Entire guest suite,2 guests,5.0,4.94,1,1125,90.0
Colorado,6488535,"Sunny, remodeled 1 bedroom unit!",Denver,2,1,1.0,"Wifi,Heating,Kitchen",356,Entire apartment,2 guests,5.0,4.97,1,1125,99.0
Colorado,13744413,Cozy Solar Cottage Near Downtown on the West Side,Colorado Springs,3,2,1.0,"Wifi,Heating,Kitchen",431,Entire guesthouse,3 guests,5.0,4.98,1,30,60.0
Colorado,28519012,Walk to Gondola/Main St. King Remodeled 1 Bedroom,Breckenridge,4,2,1.0,"Wifi,Heating,Kitchen",122,Entire condominium,4 guests,5.0,4.9,2,1125,91.0
Colorado,14155149,"Vail Bus Route, Gore Creek Patio",Vail,3,1,1.0,"Wifi,Heating,Kitchen",167,Entire condominium,3 guests,5.0,4.92,4,28,49.0
Colorado,10812544,Modern Cabin Close to Everything,Manitou Springs,5,3,1.0,"Wifi,Heating,Kitchen",107,Entire cabin,5 guests,4.5,4.71,2,29,80.0
Colorado,7558853,Mountain Oasis w/ Incredible Views!,Steamboat Springs,8,3,2.0,"Hot tub,Wifi,Heating,Kitchen",331,Entire condominium,8 guests,5.0,4.96,2,1125,96.0
Colorado,19412977,Downstairs Suite Near the Broadmoor Hotel,Colorado Springs,3,2,1.0,"Wifi,Heating,Kitchen",258,Private room in serviced apartment,3 guests,5.0,4.85,1,14,39.0
Colorado,12307696,Granby Resort style King Suite Near Winter Park 15,Granby,2,1,1.0,"Hot tub,Wifi,Heating",251,Entire condominium,2 guests,4.5,4.63,1,1125,44.0
Colorado,24522294,The Mesa Verde Tiny House,Cortez,3,2,1.0,"Wifi,Heating,Kitchen",271,Tiny house,3 guests,5.0,4.94,1,1125,55.0
Colorado,1541188,Mtn Life but Close to Attractions,Cascade-Chipita Park,3,1,1.0,"Wifi,Heating,Kitchen",257,Entire cabin,3 guests,5.0,4.93,2,1125,98.0
Colorado,28519012,Walk to Gondola/Main St. King Remodeled 1 Bedroom,Breckenridge,4,2,1.0,"Wifi,Heating,Kitchen",122,Entire condominium,4 guests,5.0,4.9,2,1125,92.0
Colorado,7592378,Quiet Denver Carriage House Retreat,Denver,2,0,1.0,"Hot tub,Wifi,Heating,Kitchen",346,Entire guesthouse,2 guests,5.0,4.92,2,31,89.0
Colorado,6646371,Rustic Off-Grid Cabin in Woods w Treehouse,Fairplay,4,4,0.0,"Heating,Kitchen",226,Entire cabin,4 guests,5.0,4.75,1,10,99.0
Colorado,12824616,Breckenridge Adventure Hub,Breckenridge,4,2,1.0,"Wifi,Heating,Kitchen",151,Entire apartment,4 guests,5.0,4.81,1,1125,49.0
Colorado,11259329,"""THE TREEHOUSE"" CAMPING CABIN/SKI HUT -  Drive in!",Eldora,3,2,0.0,"Wifi,Heating,Kitchen",180,Entire cabin,3 guests,5.0,4.99,2,1125,77.0
Colorado,13350130,The Happy Hippie Tie Dye House - The Blue Room,Leadville,2,1,3.0,"Wifi,Heating,Kitchen",289,Private room in house,2 guests,5.0,4.83,1,45,49.0
Colorado,19671778,"Sherpa Niwas, Your Home in Denver, CO",Denver,2,1,1.0,"Wifi,Heating",448,Private room in house,2 guests,5.0,4.91,1,1125,40.0
Colorado,4279658,Red Rocks/Hot Tub/35 min from DENVR,Idledale,4,4,2.0,"Hot tub,Wifi,Heating,Kitchen",333,Entire house,4 guests,5.0,4.93,1,8,120.0
Colorado,21921090,3BR/3BA; updated; close to skiing/Main St; hot tub,Breckenridge,8,4,3.0,"Hot tub,Wifi,Heating,Kitchen",102,Entire house,8 guests,5.0,4.95,2,30,325.0
Colorado,1542590,Tiny Mtn Cabin Close to Attractions,Cascade-Chipita Park,2,1,1.0,"Wifi,Heating,Kitchen",326,Entire cottage,2 guests,5.0,4.88,2,1125,90.0
Colorado,4921523,Amazing Cabin Hot tub Fireplace,Fairplay,6,3,1.0,"Hot tub,Wifi,Heating,Kitchen",161,Entire cabin,6 guests,5.0,4.78,1,1125,145.0
Colorado,17417060,Cañon Retreat next to Broadmoor and nature reserve,Colorado Springs,14,10,4.0,"Wifi,Heating,Kitchen",99,Entire villa,14 guests,5.0,4.94,3,29,158.0
Colorado,20888603,Delightful Dome | A Cozy Getaway!,Crestone,2,1,1.0,"Wifi,Heating,Kitchen",163,Dome house,2 guests,5.0,4.96,1,10,79.0
Colorado,987565,Unique Cottage in Boulder,Boulder,2,1,1.0,"Hot tub,Wifi,Heating,Kitchen",390,Entire cottage,2 guests,5.0,4.92,2,30,105.0
Colorado,18821410,Mountain Getaway - 1 BD 1 BA Cozy Condo,Dillon,4,2,1.0,"Wifi,Heating,Kitchen",198,Entire condominium,4 guests,5.0,4.91,1,10,63.0
Colorado,11392511,Beautiful/Warm/Modern/Spacious Old North End Home,Colorado Springs,16,12,3.5,"Wifi,Heating,Kitchen",206,Entire house,16+ guests,5.0,4.95,3,1125,50.0
Colorado,8390543,Urban Hideaway,Denver,4,2,1.0,"Wifi,Heating,Kitchen",367,Entire apartment,4 guests,4.5,4.69,1,1125,67.0
Colorado,14111863,Castle In The Clouds - ALL PRIVATE Jacuzzi Tub,Golden,3,1,1.0,"Wifi,Heating,Kitchen",219,Entire cabin,3 guests,5.0,4.78,1,25,111.0
Colorado,8718728,The Dahlia House,Denver,2,1,2.0,"Wifi,Heating,Kitchen",337,Private room in house,2 guests,5.0,4.77,1,10,40.0
Colorado,1309214,Mountain Guest Suite Pristine Creek,Evergreen,2,1,1.0,"Wifi,Heating",395,Entire guest suite,2 guests,5.0,4.82,1,30,125.0
Colorado,27035767,Laurelwood Studio Deluxe - 1 of 10,Snowmass Village,4,2,1.0,"Wifi,Kitchen",367,Entire condominium,4 guests,5.0,4.84,1,1125,109.0
Colorado,275615,Rumi House Spiral/Architectural Sacred Geometry,Crestone,3,2,1.0,"Wifi,Heating,Kitchen",291,Entire house,3 guests,5.0,4.77,2,365,72.0
